gaia_dr2_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,gaia_teff,gaia_radius
5927236979422123264,249.7654020677088,-58.25942963802912,43.168561998986085,0.05496831367224762,-226.6079754515419,0.0581780563161672,-284.979452735961,0.06003208449570932,6.850968837738037,6.384008407592773,7.19363260269165,0.809624195098877,-8.988991134437342,0.17311271521973562,5825.66650390625,0.8354360461235046
5835498883232034816,242.42725786099865,-56.44371316430958,67.4095612323665,0.0486084322644668,-135.0835366279694,0.06775133688086522,333.9855023065288,0.063123719713304,6.8515214920043945,6.263288974761963,7.32455587387085,1.0612668991088867,36.555599455961925,0.12827030491407124,5083.75,0.7328338027000427
4987737003926915712,16.884676840479443,-41.746974288163074,29.667303246511562,0.03853134518518262,195.3419718000499,0.055663971630622,-63.22887564674841,0.045057742932184515,6.863959312438965,6.44675350189209,7.17033576965332,0.7235822677612305,15.14081658947465,0.1472770329867086,6096.5,1.0971649885177612
5031808453624044800,13.257823317543032,-30.356777406089257,71.54719709207544,0.057343735211583466,619.988356751376,0.061082196390261495,31.93121324107279,0.049164680253462274,6.8708038330078125,6.246605396270752,7.38777494430542,1.141169548034668,-13.317672984193042,0.14138581575734385,4913.0,0.7464216351509094
3261878613062758144,49.75898690196677,-2.843626283831137,41.66625992944612,0.04607516407523196,253.67607549473658,0.07675091250134089,-100.75659915829505,0.0748623169563096,6.8722944259643555,6.4051032066345215,7.233883380889893,0.8287801742553711,22.714957260180718,0.19970449117258018,5715.66650390625,0.893460214138031
4321170827084026368,289.6880341977169,16.48831553575086,27.636329909189573,0.0386185043341322,-31.326553290077307,0.05604263734591037,-10.627796179975812,0.053740642941401434,6.87436580657959,6.472393035888672,7.169617176055908,0.6972241401672363,-22.436644008812582,7.027998545754444,6145.0,1.1529570817947388
3057712223051571200,114.99750485363761,-3.598705128024896,70.92162366092451,0.050810946875156644,70.14246467697802,0.08093425187624056,-278.2204849431047,0.049574502441988744,6.8748087882995605,6.249667644500732,7.402698993682861,1.153031349182129,-18.351914437900593,0.17700023695024983,4860.33984375,0.7730803489685059
3852570413083923072,142.47626348723784,5.655598761925487,78.22901211035493,0.04731580194631154,-502.93153032251377,0.08963141745909792,108.14978762224634,0.07376770329184099,6.875595569610596,6.2264885902404785,7.440481185913086,1.2139925956726074,29.708236040174228,0.27194001442867577,4749.16748046875,0.7452451586723328
5402602154339136512,168.75926820627487,-33.31750800299277,16.65066992466984,0.04411359808327847,-142.9110410269441,0.07042703281689058,54.968619525336905,0.061855216107665804,6.877438068389893,6.586339950561523,7.090000152587891,0.5036602020263672,0.9540402262251373,0.5624096822877338,6809.0,1.5530627965927124
2417456431710276096,2.0681094491821486,-14.824539561272607,36.56745236399886,0.04931042089344417,-14.550006431585967,0.09619108057278138,-11.087739068198292,0.08373701449318294,6.880395412445068,6.432866096496582,7.216217517852783,0.7833514213562012,8.07349902287753,0.13973827984124634,5899.75,0.9468812942504883
